fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,full_fips,coastalCounty,ALLCoastalCounty
53,011,53132,G,57,G,548,G,2292,34,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,531320,G,57,G,548,G,2292,34,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53139,J,241,H,5400,H,24447,32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,531390,J,241,H,5400,H,24447,32,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532,G,322,G,4882,G,19905,51,26,15,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5321,G,113,G,1474,H,6079,19,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53211,H,43,J,488,H,1714,10,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532111,H,40,J,475,J,1655,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53212,H,70,J,986,J,4365,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532120,H,70,J,986,J,4365,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5322,G,73,H,867,H,3916,12,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53221,H,31,G,369,H,1475,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532210,H,31,G,369,H,1475,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53228,J,42,J,498,J,2441,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532289,J,11,H,45,H,222,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5324,G,134,G,2526,G,9826,18,8,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53241,G,74,H,1573,G,5879,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532412,G,74,H,1573,G,5874,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,53249,G,50,H,817,H,3406,8,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,532490,G,50,H,817,H,3406,8,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54,G,9289,G,182019,G,741828,1459,1068,176,112,78,13,11,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541,G,9289,G,182019,G,741828,1459,1068,176,112,78,13,11,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5411,G,785,G,15405,G,69884,194,144,30,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54111,G,744,G,14517,G,67202,185,138,29,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541110,G,744,G,14517,G,67202,185,138,29,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54119,J,41,J,888,J,2682,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541191,H,36,J,808,J,2362,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541199,J,5,J,80,H,320,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5412,G,1098,G,12669,G,50976,249,185,38,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54121,G,1098,G,12669,G,50976,249,185,38,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541211,G,328,G,4934,G,20658,55,36,8,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541213,H,275,G,1791,G,5843,61,44,10,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541214,J,138,J,2044,J,8668,7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541219,G,357,G,3900,G,15807,126,103,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5413,G,2001,G,45319,G,185160,198,123,28,27,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54131,G,150,G,2996,G,12056,20,14,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541310,G,150,G,2996,G,12056,20,14,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54133,H,1334,H,29980,H,124513,120,67,18,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541330,H,1334,H,29980,H,124513,120,67,18,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54134,J,21,G,213,G,1569,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541340,J,21,G,213,G,1569,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54135,H,49,G,772,G,3803,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541350,H,49,G,772,G,3803,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54137,H,197,H,4446,H,19934,12,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541370,H,197,H,4446,H,19934,12,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54138,J,239,J,6670,J,22000,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541380,J,239,J,6670,J,22000,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5414,H,197,G,1931,G,8081,55,46,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54141,J,38,H,439,H,1714,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541410,J,38,H,439,H,1714,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54143,H,142,G,1447,G,6163,37,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541430,H,142,G,1447,G,6163,37,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5415,G,1458,G,35086,G,146279,235,179,23,16,13,NA,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54151,G,1458,G,35086,G,146279,235,179,23,16,13,NA,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541511,G,814,H,21122,H,85985,97,68,10,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541512,G,530,G,11753,G,49637,100,77,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541513,H,85,H,1469,H,6805,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541519,G,29,H,742,H,3852,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5416,G,1600,G,31140,G,137228,346,286,31,13,11,NA,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54161,G,1353,G,25748,G,107809,275,231,20,10,9,NA,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541611,G,886,G,19190,G,79340,154,130,12,5,3,NA,3,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541612,G,110,G,1111,G,5609,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541613,H,255,H,3893,G,18212,80,68,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541614,G,93,H,1415,G,4083,20,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541618,J,9,J,139,H,565,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54162,J,63,H,920,H,3775,16,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541620,J,63,H,920,H,3775,16,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54169,J,184,H,4472,H,25644,55,45,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541690,J,184,H,4472,H,25644,55,45,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5417,G,357,H,14157,H,46372,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54171,G,352,H,14090,H,46072,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541714,H,191,H,10508,H,31020,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541715,J,161,H,3582,H,15052,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54172,J,5,H,67,H,300,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541720,J,5,H,67,H,300,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5418,G,357,G,7104,G,27926,37,24,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54181,H,181,H,3808,H,15531,17,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541810,H,181,H,3808,H,15531,17,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54182,J,57,J,1330,J,5416,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541820,J,57,J,1330,J,5416,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54184,J,4,G,57,H,268,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541840,J,4,G,57,H,268,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54189,H,112,J,1872,J,6562,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541890,H,112,J,1872,J,6562,10,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5419,H,1436,G,19208,G,69922,131,74,16,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54192,J,42,H,183,G,939,17,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541921,J,37,G,157,G,798,13,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541922,G,5,J,26,H,141,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54193,G,228,H,2497,H,9393,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541930,G,228,H,2497,H,9393,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54194,H,1011,G,14709,G,51064,51,9,7,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541940,H,1011,G,14709,G,51064,51,9,7,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,54199,J,147,H,1755,H,8293,44,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,541990,J,147,H,1755,H,8293,44,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,55,H,6719,G,163804,G,688075,75,28,9,8,12,7,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,551,H,6719,G,163804,G,688075,75,28,9,8,12,7,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5511,H,6719,G,163804,G,688075,75,28,9,8,12,7,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,55111,H,6719,G,163804,G,688075,75,28,9,8,12,7,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,551112,H,107,H,2328,H,10765,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,551114,H,6612,G,161476,G,677310,67,24,8,7,10,7,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56,G,8893,G,103603,G,439701,724,428,128,68,60,24,12,4,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561,G,8138,G,90337,G,383542,691,412,122,63,59,20,12,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5611,G,529,H,7240,H,34137,65,48,6,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56111,G,529,H,7240,H,34137,65,48,6,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561110,G,529,H,7240,H,34137,65,48,6,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5612,J,55,J,709,H,2998,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56121,J,55,J,709,H,2998,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561210,J,55,J,709,H,2998,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5613,G,2592,G,34120,G,133085,71,41,5,NA,10,6,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56131,H,104,G,1672,G,7620,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561311,G,70,G,1005,G,4569,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561312,J,34,G,667,G,3051,15,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56132,G,2476,G,31696,G,122503,39,14,NA,NA,8,6,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561320,G,2476,G,31696,G,122503,39,14,NA,NA,8,6,5,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56133,J,12,J,752,J,2962,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561330,J,12,J,752,J,2962,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5614,G,605,G,6828,G,27844,68,39,15,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56141,J,32,J,216,J,519,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561410,J,32,J,216,J,519,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56142,H,125,G,1762,G,7597,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561421,G,3,J,18,J,110,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561422,H,122,G,1744,G,7487,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56143,H,119,H,941,G,3737,28,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561431,J,113,H,891,H,3549,25,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561439,J,6,J,50,J,188,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56144,G,128,G,2203,G,8962,14,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561440,G,128,G,2203,G,8962,14,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56149,H,162,H,1286,H,5150,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561492,J,7,G,65,G,333,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561499,J,155,H,1221,H,4817,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5615,J,97,J,1323,J,6304,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56151,J,79,J,1027,J,4823,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561510,J,79,J,1027,J,4823,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5616,H,1444,H,12549,H,50201,43,12,10,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56161,H,1292,H,10653,H,41460,35,11,7,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561611,J,24,G,160,G,701,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561612,H,1263,H,10428,H,40565,27,4,7,4,3,4,5,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56162,H,152,H,1896,H,8741,8,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561621,J,106,J,1332,J,5789,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5617,G,2476,G,23254,G,109243,383,237,73,39,30,4,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56171,G,224,G,3329,G,13461,22,9,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561710,G,224,G,3329,G,13461,22,9,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56172,G,757,G,4788,G,21229,118,69,29,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561720,G,757,G,4788,G,21229,118,69,29,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56173,G,1202,G,11960,G,59990,194,129,31,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561730,G,1202,G,11960,G,59990,194,129,31,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56174,J,58,G,513,G,2319,17,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561740,J,58,G,513,G,2319,17,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56179,H,235,G,2664,G,12244,32,17,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561790,H,235,G,2664,G,12244,32,17,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5619,G,340,G,4314,G,19730,41,20,11,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56192,G,123,H,2043,H,9055,17,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561920,G,123,H,2043,H,9055,17,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56199,H,217,H,2271,H,10675,24,11,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,561990,H,217,H,2271,H,10675,24,11,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,562,H,755,H,13266,H,56159,33,16,6,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5621,H,487,H,9535,H,39425,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56211,H,487,H,9535,H,39425,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,562111,H,479,H,9300,H,38778,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,5629,G,268,G,3731,G,16734,23,11,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56291,G,222,G,3181,G,14212,14,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,562910,G,222,G,3181,G,14212,14,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,56299,H,46,G,550,G,2522,9,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,562991,H,39,G,487,G,2314,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61,G,1941,G,14507,G,59159,164,82,29,25,20,6,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611,G,1941,G,14507,G,59159,164,82,29,25,20,6,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6111,G,713,G,5870,G,23843,18,4,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61111,G,713,G,5870,G,23843,18,4,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611110,G,713,G,5870,G,23843,18,4,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6114,G,55,H,961,G,3627,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61143,G,53,H,911,G,3432,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611430,G,53,H,911,G,3432,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6115,J,159,H,1825,H,7245,14,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61151,J,159,H,1825,H,7245,14,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611519,J,80,H,1020,H,3855,10,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6116,G,907,G,4867,G,20595,97,46,21,18,9,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61161,H,261,G,1331,G,5557,25,8,4,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611610,H,261,G,1331,G,5557,25,8,4,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61162,H,431,G,2515,G,10699,32,17,5,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611620,H,431,G,2515,G,10699,32,17,5,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61163,J,23,J,139,J,508,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611630,J,23,J,139,J,508,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61169,H,192,G,882,G,3831,37,20,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611691,H,81,G,216,G,805,12,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611692,H,50,H,331,H,1510,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611699,H,61,G,335,G,1516,19,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6117,G,81,H,645,G,2468,17,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,61171,G,81,H,645,G,2468,17,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,611710,G,81,H,645,G,2468,17,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62,G,25741,G,439803,G,1805824,1471,733,264,242,141,55,30,3,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621,G,11787,G,233881,G,966837,888,417,192,162,78,21,15,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6211,G,2601,G,71081,G,296540,147,78,17,20,19,8,4,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62111,G,2601,G,71081,G,296540,147,78,17,20,19,8,4,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621111,G,2544,G,70312,G,292858,133,67,16,18,19,8,4,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621112,J,57,G,769,G,3682,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6212,G,2254,G,35767,G,148227,211,40,80,69,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62121,G,2254,G,35767,G,148227,211,40,80,69,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621210,G,2254,G,35767,G,148227,211,40,80,69,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,6213,G,2053,G,23823,G,99881,361,224,73,49,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62131,G,536,G,5374,G,22932,97,55,23,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621310,G,536,G,5374,G,22932,97,55,23,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62132,G,232,G,1974,G,8170,27,9,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621320,G,232,G,1974,G,8170,27,9,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62133,G,625,H,8583,H,35502,84,61,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621330,G,625,H,8583,H,35502,84,61,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62134,H,349,G,4720,G,18981,59,31,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621340,H,349,G,4720,G,18981,59,31,14,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,62139,H,311,G,3172,G,14296,94,68,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
53,011,621391,H,35,G,312,G,1310,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53011,0,0
