zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name,coastalZip,coastalCounty,ALLCoastalCounty,fips,state
97103,62441,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,624410,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,71,13,9,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,711,3,3,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,712,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,7121,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,71211,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,712110,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,713,6,5,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,7139,5,4,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,72,99,29,23,30,15,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,721,15,3,NA,7,4,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,7211,15,3,NA,7,4,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,72111,13,NA,NA,7,4,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,721110,13,NA,NA,7,4,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,722,84,26,22,23,11,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,7223,4,3,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,72233,4,3,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,722330,4,3,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,7224,10,6,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,72241,10,6,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,722410,10,6,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,7225,70,17,18,22,11,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,72251,70,17,18,22,11,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,722511,38,7,10,13,8,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,722513,13,3,NA,5,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,722515,18,6,6,4,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,81,41,25,14,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,811,10,5,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,8111,10,5,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,81111,6,3,3,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,811111,6,3,3,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,812,6,5,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,813,25,15,9,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,8131,10,6,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,81311,10,6,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,813110,10,6,4,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,8133,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,81331,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,813319,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,8134,6,3,3,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,81341,6,3,3,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97103,813410,6,3,3,NA,NA,NA,NA,NA,NA,NA,ASTORIA,OR,CLATSOP,1,1,0,41007,Oregon
97107,0,26,18,3,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,113,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,1133,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,11331,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,113310,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,23,8,6,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,238,6,4,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,31,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,311,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,54,4,4,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97107,541,4,4,NA,NA,NA,NA,NA,NA,NA,NA,BAY CITY,OR,TILLAMOOK,1,1,0,41057,Oregon
97108,0,7,3,NA,NA,NA,NA,NA,NA,NA,NA,BEAVER,OR,TILLAMOOK,0,1,0,41057,Oregon
97108,23,3,3,NA,NA,NA,NA,NA,NA,NA,NA,BEAVER,OR,TILLAMOOK,0,1,0,41057,Oregon
97110,0,150,77,37,20,8,8,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,23,9,6,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,236,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,2361,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,23611,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,236115,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,238,5,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,2383,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,311,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,44,42,26,10,4,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,445,5,NA,3,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,448,9,5,3,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,4481,7,4,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,451,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,4511,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,453,18,13,3,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,4532,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,45322,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,453220,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,4539,11,9,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,45392,9,7,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,453920,9,7,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,53,14,14,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,531,14,14,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,5311,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,5312,8,8,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,53121,8,8,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,531210,8,8,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,5313,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,54,8,6,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,541,8,6,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,5416,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,56,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,561,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,5617,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,61,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,611,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,71,4,4,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,711,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,72,46,6,16,13,4,7,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,721,17,NA,7,4,NA,3,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,7211,17,NA,7,4,NA,3,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,72111,16,NA,7,4,NA,3,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,721110,16,NA,7,4,NA,3,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,722,29,5,9,9,NA,4,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,7225,28,4,9,9,NA,4,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,72251,28,4,9,9,NA,4,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,722511,17,NA,NA,7,NA,4,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,722513,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,722515,5,NA,5,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,81,11,7,3,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,812,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,8121,3,3,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,813,7,3,3,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,8131,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,81311,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97110,813110,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CANNON BEACH,OR,CLATSOP,1,1,0,41007,Oregon
97112,0,38,26,6,3,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,23,11,5,3,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,236,4,3,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,2361,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,23611,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,238,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,54,4,4,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,541,4,4,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97112,81,4,4,NA,NA,NA,NA,NA,NA,NA,NA,CLOVERDALE,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,0,45,21,12,9,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,11,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,114,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,1141,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,11411,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,114111,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,44,8,NA,3,3,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,445,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,4452,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,53,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,531,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,5311,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,71,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,72,11,NA,6,3,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,721,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,7211,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,72111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,721110,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,722,7,NA,4,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,7225,6,NA,3,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,72251,6,NA,3,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,722511,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,81,5,4,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,813,4,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,8131,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,81311,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97118,813110,3,3,NA,NA,NA,NA,NA,NA,NA,NA,GARIBALDI,OR,TILLAMOOK,1,1,0,41057,Oregon
97121,0,28,20,3,4,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,23,5,4,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,238,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,53,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,531,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,72,6,3,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,722,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,7225,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,72251,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,81,4,4,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97121,813,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HAMMOND,OR,CLATSOP,1,1,0,41007,Oregon
97122,0,12,11,NA,NA,NA,NA,NA,NA,NA,NA,HEBO,OR,TILLAMOOK,0,1,0,41057,Oregon
97122,56,4,3,NA,NA,NA,NA,NA,NA,NA,NA,HEBO,OR,TILLAMOOK,0,1,0,41057,Oregon
97122,561,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HEBO,OR,TILLAMOOK,0,1,0,41057,Oregon
97122,5617,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HEBO,OR,TILLAMOOK,0,1,0,41057,Oregon
97122,56173,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HEBO,OR,TILLAMOOK,0,1,0,41057,Oregon
97122,561730,3,3,NA,NA,NA,NA,NA,NA,NA,NA,HEBO,OR,TILLAMOOK,0,1,0,41057,Oregon
97124,0,1539,702,283,232,182,58,45,19,12,6,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,0,1539,702,283,232,182,58,45,19,12,6,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,23,177,104,35,21,9,4,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,23,177,104,35,21,9,4,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,236,72,47,13,7,3,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,236,72,47,13,7,3,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,2361,64,44,12,4,3,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,2361,64,44,12,4,3,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,23611,64,44,12,4,3,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,23611,64,44,12,4,3,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,236115,30,20,6,3,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,236115,30,20,6,3,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,236118,34,24,6,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,236118,34,24,6,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,2362,8,3,NA,3,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,2362,8,3,NA,3,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,23622,7,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,23622,7,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,236220,7,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,236220,7,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,237,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,237,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,2371,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,2371,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,23713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,23713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,237130,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,237130,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,238,99,55,21,12,5,3,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,238,99,55,21,12,5,3,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,2381,17,11,NA,3,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,2381,17,11,NA,3,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,23814,4,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,23814,4,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,238140,4,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,238140,4,3,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,23816,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,23816,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
97124,238160,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41051,Oregon
97124,238160,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,HILLSBORO,OR,WASHINGTON,0,1,0,41067,Oregon
