ZIP,shore,FIPS,LDB,nonp,State,State_FIPS
33572,1,12057,1,0,FL,12
33578,1,12057,1,0,FL,12
33602,1,12057,1,0,FL,12
33603,1,12057,1,0,FL,12
33605,1,12057,1,0,FL,12
33606,1,12057,1,0,FL,12
33607,1,12057,1,0,FL,12
33609,1,12057,1,0,FL,12
33611,1,12057,1,0,FL,12
33615,1,12057,1,0,FL,12
33616,1,12057,1,0,FL,12
33619,1,12057,1,0,FL,12
33621,1,12057,1,0,FL,12
33626,1,12057,1,0,FL,12
33629,1,12057,1,0,FL,12
33634,1,12057,1,0,FL,12
33635,1,12057,1,0,FL,12
33701,1,12103,1,0,FL,12
33702,1,12103,1,0,FL,12
33703,1,12103,1,0,FL,12
33704,1,12103,1,0,FL,12
33705,1,12103,1,0,FL,12
33706,1,12103,1,0,FL,12
33707,1,12103,1,0,FL,12
33708,1,12103,1,0,FL,12
33709,1,12103,1,0,FL,12
33710,1,12103,1,0,FL,12
33711,1,12103,1,0,FL,12
33712,1,12103,1,0,FL,12
33715,1,12103,1,0,FL,12
33716,1,12103,1,0,FL,12
33744,1,12103,1,0,FL,12
33755,1,12103,1,0,FL,12
33756,1,12103,1,0,FL,12
33759,1,12103,1,0,FL,12
33760,1,12103,1,0,FL,12
33761,1,12103,1,0,FL,12
33762,1,12103,1,0,FL,12
33764,1,12103,1,0,FL,12
33767,1,12103,1,0,FL,12
33770,1,12103,1,0,FL,12
33772,1,12103,1,0,FL,12
33774,1,12103,1,0,FL,12
33776,1,12103,1,0,FL,12
33777,1,12103,1,0,FL,12
33781,1,12103,1,0,FL,12
33785,1,12103,1,0,FL,12
33786,1,12103,1,0,FL,12
33901,1,12071,1,0,FL,12
33903,1,12071,1,0,FL,12
33904,1,12071,1,0,FL,12
33905,1,12071,1,0,FL,12
33907,1,12071,1,0,FL,12
33908,1,12071,1,0,FL,12
33914,1,12071,1,0,FL,12
33916,1,12071,1,0,FL,12
33917,1,12071,1,0,FL,12
33919,1,12071,1,0,FL,12
33921,1,12071,1,0,FL,12
33922,1,12071,1,0,FL,12
33924,1,12071,1,0,FL,12
33928,1,12071,1,0,FL,12
33931,1,12071,1,0,FL,12
33946,1,12015,1,0,FL,12
33947,1,12015,1,0,FL,12
33948,1,12015,1,0,FL,12
33950,1,12015,1,0,FL,12
33952,1,12015,1,0,FL,12
33953,1,12015,1,0,FL,12
33955,1,12015,1,0,FL,12
33956,1,12071,1,0,FL,12
33957,1,12071,1,0,FL,12
33980,1,12015,1,0,FL,12
33981,1,12015,1,0,FL,12
33982,1,12015,1,0,FL,12
33983,1,12015,1,0,FL,12
33990,1,12071,1,0,FL,12
33991,1,12071,1,0,FL,12
33993,1,12071,1,0,FL,12
34101,1,12021,1,0,FL,12
34102,1,12021,1,0,FL,12
34103,1,12021,1,0,FL,12
34104,1,12021,1,0,FL,12
34105,1,12021,1,0,FL,12
34108,1,12021,1,0,FL,12
34109,1,12021,1,0,FL,12
34110,1,12021,1,0,FL,12
34112,1,12021,1,0,FL,12
34113,1,12021,1,0,FL,12
34114,1,12021,1,0,FL,12
34134,1,12071,1,0,FL,12
34135,1,12071,1,0,FL,12
34138,1,12021,1,0,FL,12
34139,1,12021,1,0,FL,12
34140,1,12021,1,0,FL,12
34141,1,12021,1,0,FL,12
34145,1,12021,1,0,FL,12
34205,1,12081,1,0,FL,12
34207,1,12081,1,0,FL,12
34208,1,12081,1,0,FL,12
34209,1,12081,1,0,FL,12
34210,1,12081,1,0,FL,12
34212,1,12081,1,0,FL,12
34215,1,12081,1,0,FL,12
34216,1,12081,1,0,FL,12
34217,1,12081,1,0,FL,12
34219,1,12081,1,0,FL,12
34221,1,12081,1,0,FL,12
34222,1,12081,1,0,FL,12
34223,1,12015,1,0,FL,12
34224,1,12015,1,0,FL,12
34228,1,12081,1,0,FL,12
34229,1,12115,1,0,FL,12
34231,1,12115,1,0,FL,12
34234,1,12115,1,0,FL,12
34236,1,12115,1,0,FL,12
34237,1,12115,1,0,FL,12
34239,1,12115,1,0,FL,12
34242,1,12115,1,0,FL,12
34243,1,12081,1,0,FL,12
34250,1,12081,1,0,FL,12
34275,1,12115,1,0,FL,12
34285,1,12115,1,0,FL,12
34287,1,12115,1,0,FL,12
34292,1,12115,1,0,FL,12
34293,1,12115,1,0,FL,12
34428,1,12017,1,0,FL,12
34429,1,12017,1,0,FL,12
34448,1,12017,1,0,FL,12
34449,1,12075,1,0,FL,12
34498,1,12075,1,0,FL,12
34606,1,12053,1,0,FL,12
34607,1,12053,1,0,FL,12
34613,1,12053,1,0,FL,12
34614,1,12053,1,0,FL,12
34652,1,12101,1,0,FL,12
34653,1,12101,1,0,FL,12
34667,1,12101,1,0,FL,12
34668,1,12101,1,0,FL,12
34677,1,12103,1,0,FL,12
34679,1,12101,1,0,FL,12
34681,1,12103,1,0,FL,12
34683,1,12103,1,0,FL,12
34684,1,12103,1,0,FL,12
34689,1,12103,1,0,FL,12
34691,1,12101,1,0,FL,12
34695,1,12103,1,0,FL,12
34698,1,12103,1,0,FL,12
34946,1,12111,1,0,FL,12
34949,1,12111,1,0,FL,12
34950,1,12111,1,0,FL,12
34952,1,12111,1,0,FL,12
34957,1,12085,1,0,FL,12
34982,1,12111,1,0,FL,12
34983,1,12111,1,0,FL,12
34984,1,12111,1,0,FL,12
34990,1,12085,1,0,FL,12
34994,1,12085,1,0,FL,12
34996,1,12085,1,0,FL,12
34997,1,12085,1,0,FL,12
36509,1,1097,1,0,AL,1
36511,1,1003,1,0,AL,1
36523,1,1097,1,0,AL,1
36526,1,1003,1,0,AL,1
36527,1,1003,1,0,AL,1
36528,1,1097,1,0,AL,1
36530,1,1003,1,0,AL,1
36532,1,1003,1,0,AL,1
36535,1,1003,1,0,AL,1
36541,1,1097,1,0,AL,1
36542,1,1003,1,0,AL,1
36544,1,1097,1,0,AL,1
36549,1,1003,1,0,AL,1
36559,1,1003,1,0,AL,1
36561,1,1003,1,0,AL,1
36564,1,1003,1,0,AL,1
36568,1,1097,1,0,AL,1
36571,1,1097,1,0,AL,1
36572,1,1097,1,0,AL,1
36574,1,1003,1,0,AL,1
36580,1,1003,1,0,AL,1
36582,1,1097,1,0,AL,1
36602,1,1097,1,0,AL,1
36603,1,1097,1,0,AL,1
36605,1,1097,1,0,AL,1
36606,1,1097,1,0,AL,1
36610,1,1097,1,0,AL,1
36611,1,1097,1,0,AL,1
36615,1,1097,1,0,AL,1
36619,1,1097,1,0,AL,1
36693,1,1097,1,0,AL,1
39501,1,28047,1,0,MS,28
39503,1,28047,1,0,MS,28
39507,1,28047,1,0,MS,28
39520,1,28045,1,0,MS,28
39525,1,28045,1,0,MS,28
39530,1,28047,1,0,MS,28
39531,1,28047,1,0,MS,28
39532,1,28047,1,0,MS,28
39534,1,28047,1,0,MS,28
39540,1,28047,1,0,MS,28
39553,1,28059,1,0,MS,28
39560,1,28047,1,0,MS,28
39562,1,28059,1,0,MS,28
39563,1,28059,1,0,MS,28
39564,1,28059,1,0,MS,28
39565,1,28059,1,0,MS,28
39567,1,28059,1,0,MS,28
39571,1,28047,1,0,MS,28
39572,1,28045,1,0,MS,28
39576,1,28045,1,0,MS,28
39581,1,28059,1,0,MS,28
39595,1,28059,1,0,MS,28
43412,1,39095,1,0,OH,39
43420,1,39143,1,0,OH,39
43436,1,39123,1,0,OH,39
43438,1,39043,1,0,OH,39
43440,1,39123,1,0,OH,39
43445,1,39123,1,0,OH,39
43446,1,39123,1,0,OH,39
43449,1,39123,1,0,OH,39
43452,1,39123,1,0,OH,39
43456,1,39123,1,0,OH,39
43464,1,39143,1,0,OH,39
43604,1,39095,1,0,OH,39
43605,1,39095,1,0,OH,39
43608,1,39095,1,0,OH,39
43609,1,39095,1,0,OH,39
43611,1,39095,1,0,OH,39
43612,1,39095,1,0,OH,39
43616,1,39095,1,0,OH,39
44004,1,39007,1,0,OH,39
44012,1,39093,1,0,OH,39
44030,1,39007,1,0,OH,39
44041,1,39007,1,0,OH,39
44045,1,39085,1,0,OH,39
44052,1,39093,1,0,OH,39
44053,1,39093,1,0,OH,39
44054,1,39093,1,0,OH,39
44057,1,39085,1,0,OH,39
44060,1,39085,1,0,OH,39
44077,1,39085,1,0,OH,39
44081,1,39085,1,0,OH,39
44089,1,39043,1,0,OH,39
44094,1,39085,1,0,OH,39
44095,1,39085,1,0,OH,39
44102,1,39035,1,0,OH,39
44103,1,39035,1,0,OH,39
44107,1,39035,1,0,OH,39
44108,1,39035,1,0,OH,39
44110,1,39035,1,0,OH,39
44113,1,39035,1,0,OH,39
44114,1,39035,1,0,OH,39
44115,1,39035,1,0,OH,39
44116,1,39035,1,0,OH,39
44119,1,39035,1,0,OH,39
44123,1,39035,1,0,OH,39
44132,1,39035,1,0,OH,39
44140,1,39035,1,0,OH,39
44839,1,39043,1,0,OH,39
44870,1,39043,1,0,OH,39
46301,1,18127,1,0,IN,18
46304,1,18127,1,0,IN,18
46312,1,18089,1,0,IN,18
46320,1,18089,1,0,IN,18
46360,1,18091,1,0,IN,18
46368,1,18127,1,0,IN,18
46394,1,18089,1,0,IN,18
46402,1,18089,1,0,IN,18
46403,1,18089,1,0,IN,18
46406,1,18089,1,0,IN,18
48001,1,26147,0,1,MI,26
48002,0,26147,0,1,MI,26
48005,0,26099,0,1,MI,26
48006,0,26147,0,1,MI,26
48014,0,26147,0,1,MI,26
48015,0,26099,0,1,MI,26
48021,0,26099,0,1,MI,26
48022,0,26147,0,1,MI,26
48023,1,26147,0,1,MI,26
48026,0,26099,0,1,MI,26
48027,0,26147,0,1,MI,26
48028,1,26147,0,1,MI,26
48032,0,26147,0,1,MI,26
48035,0,26099,0,1,MI,26
48036,0,26099,0,1,MI,26
48038,0,26099,0,1,MI,26
48039,1,26147,0,1,MI,26
48040,1,26147,0,1,MI,26
48041,0,26147,0,1,MI,26
48042,0,26099,0,1,MI,26
48043,0,26099,0,1,MI,26
48044,0,26099,0,1,MI,26
48045,1,26099,0,1,MI,26
48047,1,26099,0,1,MI,26
48048,0,26099,0,1,MI,26
48049,0,26147,0,1,MI,26
48050,0,26099,0,1,MI,26
48051,0,26099,0,1,MI,26
48054,1,26147,0,1,MI,26
48059,1,26147,0,1,MI,26
48060,1,26147,0,1,MI,26
48062,0,26099,0,1,MI,26
48063,0,26147,0,1,MI,26
48064,0,26147,0,1,MI,26
48065,0,26099,0,1,MI,26
48066,0,26099,0,1,MI,26
48074,0,26147,0,1,MI,26
48079,1,26147,0,1,MI,26
48080,1,26099,0,1,MI,26
48081,1,26099,0,1,MI,26
48082,1,26099,0,1,MI,26
48088,0,26099,0,1,MI,26
48089,0,26099,0,1,MI,26
48091,0,26099,0,1,MI,26
48092,0,26099,0,1,MI,26
48093,0,26099,0,1,MI,26
48094,0,26099,0,1,MI,26
48095,0,26099,0,1,MI,26
48096,0,26099,0,1,MI,26
48097,0,26147,0,1,MI,26
48101,0,26163,0,1,MI,26
48111,0,26163,0,1,MI,26
48117,0,26115,0,1,MI,26
48120,0,26163,0,1,MI,26
48122,0,26163,0,1,MI,26
48124,0,26163,0,1,MI,26
48125,0,26163,0,1,MI,26
48126,0,26163,0,1,MI,26
48127,0,26163,0,1,MI,26
48128,0,26163,0,1,MI,26
48131,0,26115,0,1,MI,26
48133,1,26115,0,1,MI,26
48134,0,26163,0,1,MI,26
48135,0,26163,0,1,MI,26
48138,1,26163,0,1,MI,26
48140,0,26115,0,1,MI,26
48141,0,26163,0,1,MI,26
48144,0,26115,0,1,MI,26
48145,1,26115,0,1,MI,26
48146,0,26163,0,1,MI,26
48150,0,26163,0,1,MI,26
48152,0,26163,0,1,MI,26
48154,0,26163,0,1,MI,26
48157,1,26115,0,1,MI,26
48159,0,26115,0,1,MI,26
48160,0,26115,0,1,MI,26
48161,1,26115,0,1,MI,26
48162,1,26115,0,1,MI,26
48164,0,26163,0,1,MI,26
48166,1,26115,0,1,MI,26
48167,0,26163,0,1,MI,26
48168,0,26163,0,1,MI,26
48170,0,26163,0,1,MI,26
48173,1,26163,0,1,MI,26
48174,0,26163,0,1,MI,26
48177,0,26115,0,1,MI,26
48179,1,26115,0,1,MI,26
48180,0,26163,0,1,MI,26
48182,0,26115,0,1,MI,26
48183,1,26163,0,1,MI,26
48184,0,26163,0,1,MI,26
48185,0,26163,0,1,MI,26
48186,0,26163,0,1,MI,26
48187,0,26163,0,1,MI,26
48188,0,26163,0,1,MI,26
48192,1,26163,0,1,MI,26
48193,1,26163,0,1,MI,26
48195,0,26163,0,1,MI,26
48201,0,26163,0,1,MI,26
48202,0,26163,0,1,MI,26
48203,0,26163,0,1,MI,26
48204,0,26163,0,1,MI,26
48205,0,26163,0,1,MI,26
48206,0,26163,0,1,MI,26
48207,1,26163,0,1,MI,26
48208,0,26163,0,1,MI,26
48209,1,26163,0,1,MI,26
48210,0,26163,0,1,MI,26
48211,0,26163,0,1,MI,26
48212,0,26163,0,1,MI,26
48213,0,26163,0,1,MI,26
48214,1,26163,0,1,MI,26
48215,1,26163,0,1,MI,26
48216,1,26163,0,1,MI,26
48217,0,26163,0,1,MI,26
48218,1,26163,0,1,MI,26
48219,0,26163,0,1,MI,26
48221,0,26163,0,1,MI,26
48223,0,26163,0,1,MI,26
48224,0,26163,0,1,MI,26
48225,0,26163,0,1,MI,26
48226,1,26163,0,1,MI,26
48227,0,26163,0,1,MI,26
48228,0,26163,0,1,MI,26
48229,1,26163,0,1,MI,26
48230,1,26163,0,1,MI,26
48233,1,26163,0,1,MI,26
48234,0,26163,0,1,MI,26
48235,0,26163,0,1,MI,26
48236,1,26163,0,1,MI,26
48238,0,26163,0,1,MI,26
48239,0,26163,0,1,MI,26
48240,0,26163,0,1,MI,26
48242,0,26163,0,1,MI,26
48243,0,26163,0,1,MI,26
48310,0,26099,0,1,MI,26
48312,0,26099,0,1,MI,26
48313,0,26099,0,1,MI,26
48314,0,26099,0,1,MI,26
48315,0,26099,0,1,MI,26
48316,0,26099,0,1,MI,26
48317,0,26099,0,1,MI,26
48401,1,26151,0,1,MI,26
48413,0,26063,0,1,MI,26
48416,0,26151,0,1,MI,26
48419,1,26151,0,1,MI,26
48422,0,26151,0,1,MI,26
48426,0,26151,0,1,MI,26
48427,1,26151,0,1,MI,26
48432,0,26063,0,1,MI,26
48434,1,26151,0,1,MI,26
48435,0,26157,0,1,MI,26
48441,1,26063,0,1,MI,26
48445,1,26063,0,1,MI,26
48450,1,26151,0,1,MI,26
48453,0,26151,0,1,MI,26
48454,0,26151,0,1,MI,26
48456,1,26151,0,1,MI,26
48465,1,26151,0,1,MI,26
48466,0,26151,0,1,MI,26
48467,1,26063,0,1,MI,26
48468,1,26063,0,1,MI,26
48469,1,26151,0,1,MI,26
48470,0,26063,0,1,MI,26
48471,0,26151,0,1,MI,26
48472,0,26151,0,1,MI,26
48475,0,26151,0,1,MI,26
48604,0,26017,0,1,MI,26
48610,0,26011,0,1,MI,26
48611,0,26017,0,1,MI,26
48613,0,26017,0,1,MI,26
48623,0,26017,0,1,MI,26
48631,1,26017,0,1,MI,26
48634,1,26017,0,1,MI,26
48642,0,26017,0,1,MI,26
48650,1,26017,0,1,MI,26
48652,0,26017,0,1,MI,26
48658,1,26011,0,1,MI,26
48659,0,26011,0,1,MI,26
48701,1,26157,0,1,MI,26
48703,1,26011,0,1,MI,26
48705,0,26001,0,1,MI,26
48706,1,26017,0,1,MI,26
48708,0,26017,0,1,MI,26
48710,0,26017,0,1,MI,26
48720,1,26063,0,1,MI,26
48721,1,26001,0,1,MI,26
48723,0,26157,0,1,MI,26
48725,1,26063,0,1,MI,26
48726,0,26157,0,1,MI,26
48727,0,26157,0,1,MI,26
48728,0,26001,0,1,MI,26
48729,0,26157,0,1,MI,26
48730,1,26069,0,1,MI,26
48731,0,26063,0,1,MI,26
48732,1,26017,0,1,MI,26
48733,1,26157,0,1,MI,26
48735,0,26157,0,1,MI,26
48737,0,26001,0,1,MI,26
48738,1,26001,0,1,MI,26
48739,0,26069,0,1,MI,26
48740,1,26001,0,1,MI,26
48741,0,26157,0,1,MI,26
48742,0,26001,0,1,MI,26
48743,0,26069,0,1,MI,26
48744,0,26157,0,1,MI,26
48745,0,26001,0,1,MI,26
48746,0,26157,0,1,MI,26
48747,0,26017,0,1,MI,26
48748,0,26069,0,1,MI,26
48749,0,26011,0,1,MI,26
48750,1,26069,0,1,MI,26
48754,0,26063,0,1,MI,26
48755,1,26063,0,1,MI,26
48757,0,26157,0,1,MI,26
48759,1,26063,0,1,MI,26
48760,0,26157,0,1,MI,26
48761,0,26001,0,1,MI,26
48762,0,26001,0,1,MI,26
48763,1,26069,0,1,MI,26
48765,0,26011,0,1,MI,26
48766,0,26011,0,1,MI,26
48767,1,26157,0,1,MI,26
48768,0,26157,0,1,MI,26
48770,0,26069,0,1,MI,26
49010,0,26005,0,1,MI,26
49013,0,26159,0,1,MI,26
49022,1,26021,0,1,MI,26
49026,0,26159,0,1,MI,26
49027,0,26159,0,1,MI,26
49038,1,26021,0,1,MI,26
49043,1,26159,0,1,MI,26
49045,0,26159,0,1,MI,26
49055,0,26159,0,1,MI,26
49056,0,26159,0,1,MI,26
49057,0,26159,0,1,MI,26
49063,0,26159,0,1,MI,26
49064,0,26159,0,1,MI,26
49065,0,26159,0,1,MI,26
49067,0,26159,0,1,MI,26
49070,0,26005,0,1,MI,26
49071,0,26159,0,1,MI,26
49078,0,26005,0,1,MI,26
49079,0,26159,0,1,MI,26
49080,0,26005,0,1,MI,26
49084,0,26021,0,1,MI,26
49085,1,26021,0,1,MI,26
49090,1,26159,0,1,MI,26
49098,0,26021,0,1,MI,26
49101,0,26021,0,1,MI,26
49102,0,26021,0,1,MI,26
49103,0,26021,0,1,MI,26
49104,0,26021,0,1,MI,26
49106,1,26021,0,1,MI,26
49107,0,26021,0,1,MI,26
49111,0,26021,0,1,MI,26
49113,0,26021,0,1,MI,26
49115,1,26021,0,1,MI,26
49116,1,26021,0,1,MI,26
49117,1,26021,0,1,MI,26
49119,0,26021,0,1,MI,26
49120,0,26021,0,1,MI,26
49125,1,26021,0,1,MI,26
49126,0,26021,0,1,MI,26
49127,1,26021,0,1,MI,26
49128,0,26021,0,1,MI,26
49129,1,26021,0,1,MI,26
49238,0,26115,0,1,MI,26
49267,0,26115,0,1,MI,26
49270,0,26115,0,1,MI,26
49276,0,26115,0,1,MI,26
49303,0,26121,0,1,MI,26
49315,0,26139,0,1,MI,26
49316,0,26005,0,1,MI,26
49318,0,26121,0,1,MI,26
49323,0,26005,0,1,MI,26
49328,0,26005,0,1,MI,26
49330,0,26139,0,1,MI,26
49335,0,26005,0,1,MI,26
49344,0,26005,0,1,MI,26
49348,0,26005,0,1,MI,26
49401,0,26139,0,1,MI,26
49402,0,26105,0,1,MI,26
49403,0,26139,0,1,MI,26
49404,0,26139,0,1,MI,26
49405,0,26105,0,1,MI,26
49406,1,26005,0,1,MI,26
49408,1,26005,0,1,MI,26
49410,0,26105,0,1,MI,26
49411,1,26105,0,1,MI,26
49415,0,26121,0,1,MI,26
49417,1,26139,0,1,MI,26
49418,0,26139,0,1,MI,26
49419,0,26005,0,1,MI,26
49420,0,26127,0,1,MI,26
49421,0,26127,0,1,MI,26
49423,1,26005,0,1,MI,26
49424,1,26139,0,1,MI,26
49425,0,26121,0,1,MI,26
49426,0,26139,0,1,MI,26
49428,0,26139,0,1,MI,26
49431,1,26105,0,1,MI,26
49434,1,26139,0,1,MI,26
49435,0,26139,0,1,MI,26
49436,1,26127,0,1,MI,26
49437,1,26121,0,1,MI,26
49440,0,26121,0,1,MI,26
49441,1,26121,0,1,MI,26
49442,0,26121,0,1,MI,26
49444,0,26121,0,1,MI,26
49445,1,26121,0,1,MI,26
49446,1,26127,0,1,MI,26
49448,0,26139,0,1,MI,26
49449,1,26127,0,1,MI,26
49450,0,26005,0,1,MI,26
49451,0,26121,0,1,MI,26
49452,0,26127,0,1,MI,26
49453,1,26005,0,1,MI,26
49454,0,26105,0,1,MI,26
49455,1,26127,0,1,MI,26
49456,1,26139,0,1,MI,26
49457,0,26121,0,1,MI,26
49458,0,26105,0,1,MI,26
49459,0,26127,0,1,MI,26
49460,1,26139,0,1,MI,26
49461,1,26121,0,1,MI,26
49464,0,26139,0,1,MI,26
49534,0,26139,0,1,MI,26
49544,0,26139,0,1,MI,26
49611,0,26009,0,1,MI,26
49612,0,26009,0,1,MI,26
49613,1,26019,0,1,MI,26
49614,1,26101,0,1,MI,26
49615,0,26009,0,1,MI,26
49616,0,26019,0,1,MI,26
49617,1,26019,0,1,MI,26
49619,0,26101,0,1,MI,26
49620,0,26055,0,1,MI,26
49621,1,26089,0,1,MI,26
49622,1,26009,0,1,MI,26
49625,0,26101,0,1,MI,26
49626,0,26101,0,1,MI,26
49627,1,26009,0,1,MI,26
49628,1,26019,0,1,MI,26
49629,1,26009,0,1,MI,26
49630,1,26089,0,1,MI,26
49633,0,26055,0,1,MI,26
49634,0,26101,0,1,MI,26
49635,1,26019,0,1,MI,26
49636,1,26089,0,1,MI,26
49637,0,26055,0,1,MI,26
49638,0,26101,0,1,MI,26
49640,1,26019,0,1,MI,26
49643,0,26019,0,1,MI,26
49645,0,26101,0,1,MI,26
49648,1,26009,0,1,MI,26
49649,0,26055,0,1,MI,26
49650,0,26019,0,1,MI,26
49653,1,26089,0,1,MI,26
49654,1,26089,0,1,MI,26
49659,0,26009,0,1,MI,26
49660,1,26101,0,1,MI,26
49664,1,26089,0,1,MI,26
49670,1,26089,0,1,MI,26
49674,1,26089,0,1,MI,26
49675,1,26101,0,1,MI,26
49676,0,26009,0,1,MI,26
49682,1,26089,0,1,MI,26
49683,0,26019,0,1,MI,26
49684,1,26055,0,1,MI,26
49685,0,26055,0,1,MI,26
49686,1,26055,0,1,MI,26
49689,0,26101,0,1,MI,26
49690,1,26055,0,1,MI,26
49696,0,26055,0,1,MI,26
49701,1,26031,0,1,MI,26
49705,0,26031,0,1,MI,26
49706,0,26047,0,1,MI,26
49707,1,26007,0,1,MI,26
49710,1,26033,0,1,MI,26
49712,0,26029,0,1,MI,26
49713,0,26029,0,1,MI,26
49715,1,26033,0,1,MI,26
49716,0,26047,0,1,MI,26
49717,0,26031,0,1,MI,26
49718,1,26047,0,1,MI,26
49719,1,26097,0,1,MI,26
49720,1,26029,0,1,MI,26
49721,1,26031,0,1,MI,26
49722,0,26047,0,1,MI,26
49724,1,26033,0,1,MI,26
49725,1,26033,0,1,MI,26
49726,1,26033,0,1,MI,26
49727,0,26029,0,1,MI,26
49728,1,26033,0,1,MI,26
49729,1,26009,0,1,MI,26
49730,0,26009,0,1,MI,26
49736,1,26033,0,1,MI,26
49740,1,26047,0,1,MI,26
49743,0,26141,0,1,MI,26
49744,0,26007,0,1,MI,26
49745,1,26097,0,1,MI,26
49747,0,26001,0,1,MI,26
49748,0,26033,0,1,MI,26
49749,0,26031,0,1,MI,26
49752,0,26033,0,1,MI,26
49753,0,26007,0,1,MI,26
49755,1,26047,0,1,MI,26
49757,1,26097,0,1,MI,26
49759,1,26141,0,1,MI,26
49760,1,26097,0,1,MI,26
49762,1,26097,0,1,MI,26
49764,0,26047,0,1,MI,26
49765,0,26141,0,1,MI,26
49766,1,26007,0,1,MI,26
49768,1,26033,0,1,MI,26
49769,0,26047,0,1,MI,26
49770,1,26047,0,1,MI,26
49774,1,26033,0,1,MI,26
49775,1,26097,0,1,MI,26
49776,0,26141,0,1,MI,26
49777,1,26141,0,1,MI,26
49779,1,26141,0,1,MI,26
49780,0,26033,0,1,MI,26
49781,1,26097,0,1,MI,26
49782,1,26029,0,1,MI,26
49783,1,26033,0,1,MI,26
49788,0,26033,0,1,MI,26
49791,0,26031,0,1,MI,26
49793,0,26033,0,1,MI,26
49796,0,26029,0,1,MI,26
49799,0,26031,0,1,MI,26
49805,1,26083,0,1,MI,26
49806,1,26003,0,1,MI,26
49807,1,26041,0,1,MI,26
49808,1,26103,0,1,MI,26
49812,0,26109,0,1,MI,26
49814,0,26103,0,1,MI,26
49816,0,26003,0,1,MI,26
49817,1,26041,0,1,MI,26
49818,0,26041,0,1,MI,26
49820,0,26097,0,1,MI,26
49821,0,26109,0,1,MI,26
49822,1,26003,0,1,MI,26
49825,0,26003,0,1,MI,26
49826,0,26003,0,1,MI,26
49827,0,26097,0,1,MI,26
49829,1,26041,0,1,MI,26
49833,0,26103,0,1,MI,26
49835,1,26041,0,1,MI,26
49836,0,26097,0,1,MI,26
49837,1,26041,0,1,MI,26
49838,1,26097,0,1,MI,26
49839,1,26003,0,1,MI,26
49840,1,26153,0,1,MI,26
49841,0,26103,0,1,MI,26
49847,0,26109,0,1,MI,26
49848,1,26109,0,1,MI,26
49849,0,26103,0,1,MI,26
49853,0,26095,0,1,MI,26
49854,1,26153,0,1,MI,26
49855,1,26103,0,1,MI,26
49858,1,26109,0,1,MI,26
49861,0,26013,0,1,MI,26
49862,1,26003,0,1,MI,26
49863,0,26109,0,1,MI,26
49864,1,26041,0,1,MI,26
49866,0,26103,0,1,MI,26
49868,1,26095,0,1,MI,26
49871,0,26103,0,1,MI,26
49872,0,26041,0,1,MI,26
49873,0,26109,0,1,MI,26
49874,0,26109,0,1,MI,26
49878,1,26041,0,1,MI,26
49879,0,26103,0,1,MI,26
49880,0,26041,0,1,MI,26
49883,0,26003,0,1,MI,26
49884,1,26003,0,1,MI,26
49885,0,26103,0,1,MI,26
49886,0,26109,0,1,MI,26
49887,1,26109,0,1,MI,26
49891,0,26003,0,1,MI,26
49892,0,26109,0,1,MI,26
49893,1,26109,0,1,MI,26
49894,1,26041,0,1,MI,26
49895,0,26003,0,1,MI,26
49896,0,26109,0,1,MI,26
49901,0,26083,0,1,MI,26
49905,1,26061,0,1,MI,26
49908,1,26013,0,1,MI,26
49910,0,26131,0,1,MI,26
49911,0,26053,0,1,MI,26
49912,0,26131,0,1,MI,26
49913,1,26061,0,1,MI,26
49916,1,26061,0,1,MI,26
49917,1,26061,0,1,MI,26
49918,1,26083,0,1,MI,26
49919,0,26013,0,1,MI,26
49921,0,26061,0,1,MI,26
49922,1,26061,0,1,MI,26
49925,0,26131,0,1,MI,26
49929,0,26131,0,1,MI,26
49930,1,26061,0,1,MI,26
49931,1,26061,0,1,MI,26
49934,1,26061,0,1,MI,26
49938,1,26053,0,1,MI,26
49942,0,26061,0,1,MI,26
49945,1,26061,0,1,MI,26
49946,1,26013,0,1,MI,26
49947,0,26053,0,1,MI,26
49948,0,26131,0,1,MI,26
49950,1,26083,0,1,MI,26
49952,0,26061,0,1,MI,26
49953,1,26131,0,1,MI,26
49955,0,26061,0,1,MI,26
49958,1,26013,0,1,MI,26
49959,0,26053,0,1,MI,26
49960,0,26131,0,1,MI,26
49961,0,26061,0,1,MI,26
49962,1,26013,0,1,MI,26
49963,0,26061,0,1,MI,26
49965,1,26061,0,1,MI,26
49967,0,26131,0,1,MI,26
49968,1,26053,0,1,MI,26
49969,0,26053,0,1,MI,26
49970,0,26013,0,1,MI,26
49971,0,26131,0,1,MI,26
53004,1,55089,1,0,WI,55
53013,1,55089,1,0,WI,55
53015,1,55071,1,0,WI,55
53024,1,55089,1,0,WI,55
53063,1,55071,1,0,WI,55
53070,1,55117,1,0,WI,55
53074,1,55089,1,0,WI,55
53081,1,55117,1,0,WI,55
53083,1,55117,1,0,WI,55
53092,1,55089,1,0,WI,55
53097,1,55089,1,0,WI,55
53110,1,55079,1,0,WI,55
53140,1,55059,1,0,WI,55
53143,1,55059,1,0,WI,55
53154,1,55079,1,0,WI,55
53158,1,55059,1,0,WI,55
53172,1,55079,1,0,WI,55
53202,1,55079,1,0,WI,55
53207,1,55079,1,0,WI,55
53211,1,55079,1,0,WI,55
53217,1,55079,1,0,WI,55
53235,1,55079,1,0,WI,55
53402,1,55101,1,0,WI,55
